1644516033203	PolyGesture	ExperimentStarted	Raffaele
1644516179059	PolyGesture	InputEvent	SelectionChanged 156 156

1644516179060	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Policeman
(2)Boyfriend
(3)Input' 153 0 3

1644516179063	PolyGesture	InputEvent	SelectionChanged 156 156

1644516179107	PolyGesture	InputEvent	BeginBatchEdit

1644516179110	PolyGesture	InputEvent	BeginBatchEdit

1644516179112	PolyGesture	InputEvent	BeginBatchEdit

1644516179131	PolyGesture	InputEvent	BeginBatchEdit

1644516179132	PolyGesture	InputEvent	BeginBatchEdit

1644516179132	PolyGesture	InputEvent	BeginBatchEdit

1644516179132	PolyGesture	InputEvent	BeginBatchEdit

1644516179133	PolyGesture	InputEvent	BeginBatchEdit

1644516179142	PolyGesture	InputEvent	BeginBatchEdit

1644516179142	PolyGesture	InputEvent	BeginBatchEdit

1644516179143	PolyGesture	InputEvent	BeginBatchEdit

1644516179145	PolyGesture	InputEvent	BeginBatchEdit

1644516179148	PolyGesture	InputEvent	BeginBatchEdit

1644516179149	PolyGesture	InputEvent	BeginBatchEdit

1644516179149	PolyGesture	InputEvent	BeginBatchEdit

1644516179163	PolyGesture	InputEvent	BeginBatchEdit

1644516179165	PolyGesture	InputEvent	BeginBatchEdit

1644516179166	PolyGesture	InputEvent	BeginBatchEdit

1644516179166	PolyGesture	InputEvent	BeginBatchEdit

1644516179166	PolyGesture	InputEvent	BeginBatchEdit

1644516179367	PolyGesture	InputEvent	BeginBatchEdit

1644516179370	PolyGesture	InputEvent	BeginBatchEdit

1644516179492	PolyGesture	InputEvent	TouchEvent (cursorPosition=156): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=62.0, y[0]=1075.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=90373622, downTime=90373622, deviceId=6, source=0x1002, displayId=0 }
1644516179511	PolyGesture	InputEvent	TouchEvent (cursorPosition=156): MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=81.0, y[0]=1069.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=90373643, downTime=90373622, deviceId=6, source=0x1002, displayId=0 }
1644516179525	PolyGesture	InputEvent	TouchEvent (cursorPosition=156): MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=107.606255, y[0]=1061.4271, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=1, eventTime=90373652, downTime=90373622, deviceId=6, source=0x1002, displayId=0 }
1644516179531	PolyGesture	InputEvent	SelectionChanged 151 151

1644516179556	PolyGesture	InputEvent	BeginBatchEdit

1644516179557	PolyGesture	InputEvent	TouchEvent (cursorPosition=151): MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=188.5198, y[0]=1046.8763, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=3, eventTime=90373674, downTime=90373622, deviceId=6, source=0x1002, displayId=0 }
1644516179562	PolyGesture	InputEvent	SelectionChanged 154 154

1644516179610	PolyGesture	InputEvent	TouchEvent (cursorPosition=154): MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=450.27847, y[0]=1010.103, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=8, eventTime=90373730, downTime=90373622, deviceId=6, source=0x1002, displayId=0 }
1644516179615	PolyGesture	InputEvent	SelectionChanged 156 156

1644516179625	PolyGesture	InputEvent	TouchEvent (cursorPosition=156): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=437.0, y[0]=1012.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=90373754, downTime=90373622, deviceId=6, source=0x1002, displayId=0 }
1644516179631	PolyGesture	InputEvent	BeginBatchEdit

1644516179631	PolyGesture	InputEvent	BeginBatchEdit

1644516179634	PolyGesture	InputEvent	BeginBatchEdit

1644516179835	PolyGesture	InputEvent	BeginBatchEdit

1644516179838	PolyGesture	InputEvent	BeginBatchEdit

1644516180066	PolyGesture	InputEvent	BeginBatchEdit

1644516180077	PolyGesture	InputEvent	BeginBatchEdit

1644516180451	PolyGesture	InputEvent	KeyDown 4 KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_BACK, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=90374578, downTime=90374578, deviceId=-1, source=0x101, displayId=0 }

1644516180454	PolyGesture	InputEvent	BeginBatchEdit

1644516180518	PolyGesture	InputEvent	WindowFocusChanged false

1644516180534	PolyGesture	InputEvent	BeginBatchEdit

1644516180534	PolyGesture	InputEvent	BeginBatchEdit

1644516181287	PolyGesture	InputEvent	SelectionChanged 0 0

1644516181288	PolyGesture	InputEvent	TextChanged '' 0 0 0

1644516181293	PolyGesture	InputEvent	SelectionChanged 0 0

1644516181293	PolyGesture	InputEvent	SelectionChanged 0 0

1644516181294	PolyGesture	TaskStarted	Duplica frase

1644516181295	PolyGesture	InputEvent	TextChanged 'Copia la frase tra le XXX (XXX non comprese) in fondo al testo:

XXXIt was a lovely nightXXX, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.
' 0 585 585

1644516181299	PolyGesture	InputEvent	TextChanged 'Copia la frase tra le XXX (XXX non comprese) in fondo al testo:

XXXIt was a lovely nightXXX, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.
' 0 0 585

1644516181303	PolyGesture	InputEvent	SelectionChanged 585 585

1644516181316	PolyGesture	InputEvent	FocusChanged true 130 null

1644516181338	PolyGesture	InputEvent	WindowFocusChanged true

1644516181347	PolyGesture	InputEvent	BeginBatchEdit

1644516181349	PolyGesture	InputEvent	BeginBatchEdit

1644516182262	PolyGesture	InputEvent	TouchEvent (cursorPosition=585): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=216.0, y[0]=281.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=90376384, downTime=90376384, deviceId=6, source=0x1002, displayId=0 }
1644516182326	PolyGesture	InputEvent	TouchEvent (cursorPosition=585): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=216.0, y[0]=281.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=90376458, downTime=90376384, deviceId=6, source=0x1002, displayId=0 }
1644516182338	PolyGesture	InputEvent	SelectionChanged 118 118

1644516182362	PolyGesture	InputEvent	BeginBatchEdit

1644516182394	PolyGesture	InputEvent	BeginBatchEdit

1644516182394	PolyGesture	InputEvent	BeginBatchEdit

1644516182395	PolyGesture	InputEvent	BeginBatchEdit

1644516182415	PolyGesture	InputEvent	BeginBatchEdit

1644516182432	PolyGesture	InputEvent	TouchEvent (cursorPosition=118): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=235.0, y[0]=256.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=90376562, downTime=90376562, deviceId=6, source=0x1002, displayId=0 }
1644516182447	PolyGesture	InputEvent	SelectionChanged 71 74

1644516182461	PolyGesture	InputEvent	BeginBatchEdit

1644516182472	PolyGesture	InputEvent	BeginBatchEdit

1644516182497	PolyGesture	InputEvent	BeginBatchEdit

1644516182499	PolyGesture	InputEvent	TouchEvent (cursorPosition=71): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=235.0, y[0]=256.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=90376631, downTime=90376562, deviceId=6, source=0x1002, displayId=0 }
1644516182505	PolyGesture	InputEvent	BeginBatchEdit

1644516182514	PolyGesture	InputEvent	BeginBatchEdit

1644516182514	PolyGesture	InputEvent	BeginBatchEdit

1644516182547	PolyGesture	InputEvent	BeginBatchEdit

1644516182548	PolyGesture	InputEvent	BeginBatchEdit

1644516182581	PolyGesture	InputEvent	BeginBatchEdit

1644516182787	PolyGesture	InputEvent	BeginBatchEdit

1644516182788	PolyGesture	InputEvent	BeginBatchEdit

1644516182798	PolyGesture	InputEvent	BeginBatchEdit

1644516183575	PolyGesture	InputEvent	TouchEvent (cursorPosition=71): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=318.0, y[0]=267.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=90377698, downTime=90377698, deviceId=6, source=0x1002, displayId=0 }
1644516183661	PolyGesture	InputEvent	TouchEvent (cursorPosition=71): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=318.0, y[0]=267.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=90377793, downTime=90377698, deviceId=6, source=0x1002, displayId=0 }
1644516183672	PolyGesture	InputEvent	SelectionChanged 78 78

1644516183693	PolyGesture	InputEvent	BeginBatchEdit

1644516183721	PolyGesture	InputEvent	BeginBatchEdit

1644516183724	PolyGesture	InputEvent	TouchEvent (cursorPosition=78): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=320.0, y[0]=268.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=90377855, downTime=90377855, deviceId=6, source=0x1002, displayId=0 }
1644516183735	PolyGesture	InputEvent	SelectionChanged 77 83

1644516183746	PolyGesture	InputEvent	BeginBatchEdit

1644516183748	PolyGesture	InputEvent	BeginBatchEdit

1644516183814	PolyGesture	InputEvent	TouchEvent (cursorPosition=77): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=320.0, y[0]=268.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=90377946, downTime=90377855, deviceId=6, source=0x1002, displayId=0 }
1644516184012	PolyGesture	InputEvent	BeginBatchEdit

1644516184639	PolyGesture	InputEvent	SelectionChanged 77 84

1644516184665	PolyGesture	InputEvent	BeginBatchEdit

1644516184673	PolyGesture	InputEvent	BeginBatchEdit

1644516184682	PolyGesture	InputEvent	SelectionChanged 77 85

1644516184693	PolyGesture	InputEvent	BeginBatchEdit

1644516184705	PolyGesture	InputEvent	BeginBatchEdit

1644516184715	PolyGesture	InputEvent	SelectionChanged 77 86

1644516184726	PolyGesture	InputEvent	BeginBatchEdit

1644516184739	PolyGesture	InputEvent	BeginBatchEdit

1644516184748	PolyGesture	InputEvent	SelectionChanged 77 87

1644516184759	PolyGesture	InputEvent	BeginBatchEdit

1644516184773	PolyGesture	InputEvent	BeginBatchEdit

1644516184973	PolyGesture	InputEvent	BeginBatchEdit

1644516185239	PolyGesture	InputEvent	SelectionChanged 77 88

1644516185254	PolyGesture	InputEvent	BeginBatchEdit

1644516185263	PolyGesture	InputEvent	BeginBatchEdit

1644516185464	PolyGesture	InputEvent	BeginBatchEdit

1644516186286	PolyGesture	InputEvent	SelectionChanged 77 89

1644516186299	PolyGesture	InputEvent	BeginBatchEdit

1644516186314	PolyGesture	InputEvent	BeginBatchEdit

1644516186514	PolyGesture	InputEvent	BeginBatchEdit

1644516187166	PolyGesture	InputEvent	SelectionChanged 76 89

1644516187179	PolyGesture	InputEvent	BeginBatchEdit

1644516187188	PolyGesture	InputEvent	SelectionChanged 75 89

1644516187203	PolyGesture	InputEvent	BeginBatchEdit

1644516187210	PolyGesture	InputEvent	BeginBatchEdit

1644516187214	PolyGesture	InputEvent	BeginBatchEdit

1644516187221	PolyGesture	InputEvent	SelectionChanged 74 89

1644516187230	PolyGesture	InputEvent	BeginBatchEdit

1644516187245	PolyGesture	InputEvent	BeginBatchEdit

1644516187255	PolyGesture	InputEvent	SelectionChanged 73 89

1644516187264	PolyGesture	InputEvent	BeginBatchEdit

1644516187278	PolyGesture	InputEvent	BeginBatchEdit

1644516187322	PolyGesture	InputEvent	SelectionChanged 72 89

1644516187332	PolyGesture	InputEvent	BeginBatchEdit

1644516187345	PolyGesture	InputEvent	BeginBatchEdit

1644516187422	PolyGesture	InputEvent	SelectionChanged 71 89

1644516187437	PolyGesture	InputEvent	BeginBatchEdit

1644516187447	PolyGesture	InputEvent	BeginBatchEdit

1644516187523	PolyGesture	InputEvent	SelectionChanged 70 89

1644516187536	PolyGesture	InputEvent	BeginBatchEdit

1644516187546	PolyGesture	InputEvent	BeginBatchEdit

1644516187656	PolyGesture	InputEvent	SelectionChanged 69 89

1644516187670	PolyGesture	InputEvent	BeginBatchEdit

1644516187680	PolyGesture	InputEvent	BeginBatchEdit

1644516187734	PolyGesture	InputEvent	SelectionChanged 68 89

1644516187750	PolyGesture	InputEvent	BeginBatchEdit

1644516187758	PolyGesture	InputEvent	BeginBatchEdit

1644516187960	PolyGesture	InputEvent	BeginBatchEdit

1644516189536	PolyGesture	InputEvent	SelectionChanged 89 89

1644516189547	PolyGesture	InputEvent	BeginBatchEdit

1644516189549	PolyGesture	InputEvent	BeginBatchEdit

1644516189752	PolyGesture	InputEvent	BeginBatchEdit

1644516189752	PolyGesture	InputEvent	BeginBatchEdit

1644516189772	PolyGesture	InputEvent	BeginBatchEdit

1644516190038	PolyGesture	InputEvent	TouchEvent (cursorPosition=89): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=73.0, y[0]=945.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=90384169, downTime=90384169, deviceId=6, source=0x1002, displayId=0 }
1644516190114	PolyGesture	InputEvent	TouchEvent (cursorPosition=89): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=73.0, y[0]=945.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=90384246, downTime=90384169, deviceId=6, source=0x1002, displayId=0 }
1644516190123	PolyGesture	InputEvent	SelectionChanged 585 585

1644516190147	PolyGesture	InputEvent	BeginBatchEdit

1644516190180	PolyGesture	InputEvent	BeginBatchEdit

1644516190372	PolyGesture	InputEvent	BeginBatchEdit

1644516190374	PolyGesture	InputEvent	BeginBatchEdit

1644516190397	PolyGesture	InputEvent	BeginBatchEdit

1644516191833	PolyGesture	InputEvent	BeginBatchEdit

1644516191837	PolyGesture	InputEvent	SelectionChanged 0 0

1644516191839	PolyGesture	TaskCompleted	Duplica frase in 10"545 seconds (at 90385971, effective time: 9"587)

***************************************


1644516191847	PolyGesture	InputEvent	TextChanged 'Copia la frase tra le XXX (XXX non comprese) in fondo al testo:

XXXIt was a lovely nightXXX, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.
It was a lovely night' 0 606 606

1644516191855	PolyGesture	InputEvent	SelectionChanged 606 606

1644516191856	PolyGesture	InputEvent	TextChanged 'Copia la frase tra le XXX (XXX non comprese) in fondo al testo:

XXXIt was a lovely nightXXX, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.
It was a lovely night' 585 0 21

1644516191863	PolyGesture	InputEvent	SelectionChanged 606 606

1644516191897	PolyGesture	InputEvent	BeginBatchEdit

1644516191900	PolyGesture	InputEvent	BeginBatchEdit

1644516191901	PolyGesture	InputEvent	BeginBatchEdit

1644516191902	PolyGesture	InputEvent	BeginBatchEdit

1644516191921	PolyGesture	InputEvent	BeginBatchEdit

1644516191922	PolyGesture	InputEvent	BeginBatchEdit

1644516191922	PolyGesture	InputEvent	BeginBatchEdit

1644516191923	PolyGesture	InputEvent	BeginBatchEdit

1644516191941	PolyGesture	InputEvent	BeginBatchEdit

1644516191941	PolyGesture	InputEvent	BeginBatchEdit

1644516191943	PolyGesture	InputEvent	BeginBatchEdit

1644516191945	PolyGesture	InputEvent	BeginBatchEdit

1644516191947	PolyGesture	InputEvent	BeginBatchEdit

1644516191947	PolyGesture	InputEvent	BeginBatchEdit

1644516191948	PolyGesture	InputEvent	BeginBatchEdit

1644516191948	PolyGesture	InputEvent	BeginBatchEdit

1644516191963	PolyGesture	InputEvent	BeginBatchEdit

1644516191964	PolyGesture	InputEvent	BeginBatchEdit

1644516191973	PolyGesture	InputEvent	BeginBatchEdit

1644516191974	PolyGesture	InputEvent	BeginBatchEdit

1644516192165	PolyGesture	InputEvent	BeginBatchEdit

1644516192167	PolyGesture	InputEvent	BeginBatchEdit

1644516192593	PolyGesture	InputEvent	BeginBatchEdit

1644516192604	PolyGesture	InputEvent	BeginBatchEdit

1644516193073	PolyGesture	InputEvent	KeyDown 4 KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_BACK, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=90387201, downTime=90387201, deviceId=-1, source=0x101, displayId=0 }

1644516193077	PolyGesture	InputEvent	BeginBatchEdit

1644516193111	PolyGesture	InputEvent	WindowFocusChanged false

1644516193146	PolyGesture	InputEvent	BeginBatchEdit

1644516193147	PolyGesture	InputEvent	BeginBatchEdit

