1647345523803	PolyGesture	ExperimentStarted	Raffaele bis
1647345928212	PolyGesture	InputEvent	TouchEvent (cursorPosition=433): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=909.0, y[0]=405.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=427596427, downTime=427596268, deviceId=6, source=0x1002, displayId=0 }
1647345928220	PolyGesture	InputEvent	SelectionChanged 435 435

1647345928239	PolyGesture	InputEvent	BeginBatchEdit

1647345928273	PolyGesture	InputEvent	BeginBatchEdit

1647345928465	PolyGesture	InputEvent	BeginBatchEdit

1647345929123	PolyGesture	InputEvent	SelectionChanged 434 434

1647345929139	PolyGesture	InputEvent	BeginBatchEdit

1647345929150	PolyGesture	InputEvent	BeginBatchEdit

1647345929167	PolyGesture	InputEvent	SelectionChanged 433 433

1647345929180	PolyGesture	InputEvent	BeginBatchEdit

1647345929191	PolyGesture	InputEvent	BeginBatchEdit

1647345929391	PolyGesture	InputEvent	BeginBatchEdit

1647345932427	PolyGesture	InputEvent	BeginBatchEdit

1647345932431	PolyGesture	InputEvent	SelectionChanged 0 0

1647345932434	PolyGesture	TaskCompleted	Correggi testo in 26"984 seconds (at 427600650, effective time: 24"658)

***************************************


1647345932443	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That  is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had  been so often lately was that no one knew who he was.' 0 515 515

1647345932448	PolyGesture	InputEvent	SelectionChanged 439 439

1647345932449	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That  is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had  been so often lately was that no one knew who he was.' 433 0 6

1647345932453	PolyGesture	InputEvent	SelectionChanged 439 439

1647345932495	PolyGesture	InputEvent	BeginBatchEdit

1647345932500	PolyGesture	InputEvent	BeginBatchEdit

1647345932506	PolyGesture	InputEvent	BeginBatchEdit

1647345932507	PolyGesture	InputEvent	BeginBatchEdit

1647345932515	PolyGesture	InputEvent	BeginBatchEdit

1647345932519	PolyGesture	InputEvent	BeginBatchEdit

1647345932520	PolyGesture	InputEvent	BeginBatchEdit

1647345932522	PolyGesture	InputEvent	BeginBatchEdit

1647345932723	PolyGesture	InputEvent	BeginBatchEdit

1647345933541	PolyGesture	InputEvent	TouchEvent (cursorPosition=439): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=347.0, y[0]=1081.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=427601747, downTime=427601747, deviceId=6, source=0x1002, displayId=0 }
1647345933614	PolyGesture	InputEvent	TouchEvent (cursorPosition=439): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=347.0, y[0]=1081.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=427601830, downTime=427601747, deviceId=6, source=0x1002, displayId=0 }
1647345933622	PolyGesture	InputEvent	SelectionChanged 514 514

1647345933648	PolyGesture	InputEvent	BeginBatchEdit

1647345933682	PolyGesture	InputEvent	BeginBatchEdit

1647345933884	PolyGesture	InputEvent	BeginBatchEdit

1647345935023	PolyGesture	InputEvent	KeyDown 4 KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_BACK, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=427603233, downTime=427603233, deviceId=-1, source=0x101, displayId=0 }

1647345935026	PolyGesture	InputEvent	BeginBatchEdit

1647345935096	PolyGesture	InputEvent	WindowFocusChanged false

1647345935114	PolyGesture	InputEvent	BeginBatchEdit

1647345935114	PolyGesture	InputEvent	BeginBatchEdit

1647345937020	PolyGesture	InputEvent	SelectionChanged 0 0

1647345937022	PolyGesture	InputEvent	TextChanged '' 0 0 0

1647345937025	PolyGesture	InputEvent	SelectionChanged 0 0

1647345937026	PolyGesture	InputEvent	SelectionChanged 0 0

1647345937026	PolyGesture	TaskStarted	Duplica parola (Copia - incolla)

1647345937027	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Police
(2)Boy
(3)In' 0 144 144

1647345937028	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Police
(2)Boy
(3)In' 0 0 144

1647345937029	PolyGesture	InputEvent	SelectionChanged 144 144

1647345937044	PolyGesture	InputEvent	FocusChanged true 130 null

1647345937066	PolyGesture	InputEvent	WindowFocusChanged true

1647345937074	PolyGesture	InputEvent	BeginBatchEdit

1647345937074	PolyGesture	InputEvent	BeginBatchEdit

1647345939716	PolyGesture	InputEvent	TouchEvent (cursorPosition=144): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=163.0, y[0]=230.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=427607929, downTime=427607929, deviceId=6, source=0x1002, displayId=0 }
1647345940023	PolyGesture	InputEvent	SelectionChanged 98 101

1647345940155	PolyGesture	InputEvent	TouchEvent (cursorPosition=98): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=163.0, y[0]=230.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=427608371, downTime=427607929, deviceId=6, source=0x1002, displayId=0 }
1647345940254	PolyGesture	InputEvent	BeginBatchEdit

1647345940433	PolyGesture	InputEvent	BeginBatchEdit

1647345940434	PolyGesture	InputEvent	BeginBatchEdit

1647345942875	PolyGesture	InputEvent	SelectionChanged 101 101

1647345942889	PolyGesture	InputEvent	BeginBatchEdit

1647345942895	PolyGesture	InputEvent	BeginBatchEdit

1647345943097	PolyGesture	InputEvent	BeginBatchEdit

1647345943476	PolyGesture	InputEvent	TouchEvent (cursorPosition=101): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=330.0, y[0]=312.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=427611682, downTime=427611682, deviceId=6, source=0x1002, displayId=0 }
1647345943542	PolyGesture	InputEvent	TouchEvent (cursorPosition=101): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=330.0, y[0]=312.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=427611758, downTime=427611682, deviceId=6, source=0x1002, displayId=0 }
1647345943550	PolyGesture	InputEvent	SelectionChanged 131 131

1647345943573	PolyGesture	InputEvent	BeginBatchEdit

1647345943611	PolyGesture	InputEvent	BeginBatchEdit

1647345943819	PolyGesture	InputEvent	BeginBatchEdit

1647345946364	PolyGesture	InputEvent	BeginBatchEdit

1647345946374	PolyGesture	InputEvent	SelectionChanged 0 0

1647345946377	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Policeman
(2)Boy
(3)In' 0 147 147

1647345946378	PolyGesture	InputEvent	SelectionChanged 134 134

1647345946380	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Policeman
(2)Boy
(3)In' 131 0 3

1647345946383	PolyGesture	InputEvent	SelectionChanged 134 134

1647345946401	PolyGesture	InputEvent	BeginBatchEdit

1647345946406	PolyGesture	InputEvent	BeginBatchEdit

1647345946411	PolyGesture	InputEvent	BeginBatchEdit

1647345946412	PolyGesture	InputEvent	BeginBatchEdit

1647345946421	PolyGesture	InputEvent	BeginBatchEdit

1647345946425	PolyGesture	InputEvent	BeginBatchEdit

1647345946425	PolyGesture	InputEvent	BeginBatchEdit

1647345946428	PolyGesture	InputEvent	BeginBatchEdit

1647345946629	PolyGesture	InputEvent	BeginBatchEdit

1647345947810	PolyGesture	InputEvent	TouchEvent (cursorPosition=134): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=327.0, y[0]=214.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=427616015, downTime=427616015, deviceId=6, source=0x1002, displayId=0 }
1647345948116	PolyGesture	InputEvent	SelectionChanged 106 112

1647345948131	PolyGesture	InputEvent	BeginBatchEdit

1647345948134	PolyGesture	InputEvent	BeginBatchEdit

1647345948336	PolyGesture	InputEvent	BeginBatchEdit

1647345948530	PolyGesture	InputEvent	TouchEvent (cursorPosition=106): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=327.0, y[0]=214.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=427616745, downTime=427616015, deviceId=6, source=0x1002, displayId=0 }
1647345949982	PolyGesture	InputEvent	SelectionChanged 112 112

1647345949995	PolyGesture	InputEvent	BeginBatchEdit

1647345949998	PolyGesture	InputEvent	BeginBatchEdit

1647345950200	PolyGesture	InputEvent	BeginBatchEdit

1647345950536	PolyGesture	InputEvent	TouchEvent (cursorPosition=112): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=191.0, y[0]=361.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=427618742, downTime=427618742, deviceId=6, source=0x1002, displayId=0 }
1647345950637	PolyGesture	InputEvent	TouchEvent (cursorPosition=112): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=191.0, y[0]=361.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=427618853, downTime=427618742, deviceId=6, source=0x1002, displayId=0 }
1647345950644	PolyGesture	InputEvent	SelectionChanged 141 141

1647345950668	PolyGesture	InputEvent	BeginBatchEdit

1647345950702	PolyGesture	InputEvent	BeginBatchEdit

1647345950894	PolyGesture	InputEvent	BeginBatchEdit

1647345952373	PolyGesture	InputEvent	BeginBatchEdit

1647345952382	PolyGesture	InputEvent	SelectionChanged 0 0

1647345952385	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Policeman
(2)Boyfriend
(3)In' 0 153 153

1647345952388	PolyGesture	InputEvent	SelectionChanged 147 147

1647345952389	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Policeman
(2)Boyfriend
(3)In' 141 0 6

1647345952393	PolyGesture	InputEvent	SelectionChanged 147 147

1647345952411	PolyGesture	InputEvent	BeginBatchEdit

1647345952416	PolyGesture	InputEvent	BeginBatchEdit

1647345952420	PolyGesture	InputEvent	BeginBatchEdit

1647345952421	PolyGesture	InputEvent	BeginBatchEdit

1647345952430	PolyGesture	InputEvent	BeginBatchEdit

1647345952433	PolyGesture	InputEvent	BeginBatchEdit

1647345952433	PolyGesture	InputEvent	BeginBatchEdit

1647345952436	PolyGesture	InputEvent	BeginBatchEdit

1647345952638	PolyGesture	InputEvent	BeginBatchEdit

1647345953194	PolyGesture	InputEvent	TouchEvent (cursorPosition=147): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=462.0, y[0]=240.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=427621401, downTime=427621401, deviceId=6, source=0x1002, displayId=0 }
1647345953501	PolyGesture	InputEvent	SelectionChanged 117 120

1647345953525	PolyGesture	InputEvent	BeginBatchEdit

1647345953530	PolyGesture	InputEvent	BeginBatchEdit

1647345953721	PolyGesture	InputEvent	TouchEvent (cursorPosition=117): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=462.0, y[0]=240.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=427621937, downTime=427621401, deviceId=6, source=0x1002, displayId=0 }
1647345953731	PolyGesture	InputEvent	BeginBatchEdit

1647345955236	PolyGesture	InputEvent	SelectionChanged 120 120

1647345955251	PolyGesture	InputEvent	BeginBatchEdit

1647345955255	PolyGesture	InputEvent	BeginBatchEdit

1647345955457	PolyGesture	InputEvent	BeginBatchEdit

1647345956023	PolyGesture	InputEvent	TouchEvent (cursorPosition=120): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=151.0, y[0]=401.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=427624236, downTime=427624236, deviceId=6, source=0x1002, displayId=0 }
1647345956103	PolyGesture	InputEvent	TouchEvent (cursorPosition=120): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=151.0, y[0]=401.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=427624319, downTime=427624236, deviceId=6, source=0x1002, displayId=0 }
1647345956110	PolyGesture	InputEvent	SelectionChanged 153 153

1647345956148	PolyGesture	InputEvent	BeginBatchEdit

1647345956166	PolyGesture	InputEvent	BeginBatchEdit

1647345956368	PolyGesture	InputEvent	BeginBatchEdit

1647345958819	PolyGesture	InputEvent	BeginBatchEdit

1647345958829	PolyGesture	InputEvent	SelectionChanged 0 0

1647345958832	PolyGesture	TaskCompleted	Duplica parola (Copia - incolla) in 21"805 seconds (at 427627048, effective time: 19"119)

***************************************


1647345958842	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Policeman
(2)Boyfriend
(3)Input' 0 156 156

1647345958844	PolyGesture	InputEvent	SelectionChanged 156 156

1647345958844	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Policeman
(2)Boyfriend
(3)Input' 153 0 3

1647345958847	PolyGesture	InputEvent	SelectionChanged 156 156

1647345958899	PolyGesture	InputEvent	BeginBatchEdit

1647345958904	PolyGesture	InputEvent	BeginBatchEdit

1647345958907	PolyGesture	InputEvent	BeginBatchEdit

1647345958908	PolyGesture	InputEvent	BeginBatchEdit

1647345958919	PolyGesture	InputEvent	BeginBatchEdit

1647345958922	PolyGesture	InputEvent	BeginBatchEdit

1647345958922	PolyGesture	InputEvent	BeginBatchEdit

1647345958927	PolyGesture	InputEvent	BeginBatchEdit

1647345959129	PolyGesture	InputEvent	BeginBatchEdit

1647345960054	PolyGesture	InputEvent	TouchEvent (cursorPosition=156): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=372.0, y[0]=918.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=427628260, downTime=427628260, deviceId=6, source=0x1002, displayId=0 }
1647345960114	PolyGesture	InputEvent	TouchEvent (cursorPosition=156): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=372.0, y[0]=918.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=427628330, downTime=427628260, deviceId=6, source=0x1002, displayId=0 }
1647345961467	PolyGesture	InputEvent	KeyDown 4 KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_BACK, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=427629678, downTime=427629678, deviceId=-1, source=0x101, displayId=0 }

1647345961470	PolyGesture	InputEvent	BeginBatchEdit

1647345961541	PolyGesture	InputEvent	WindowFocusChanged false

1647345961560	PolyGesture	InputEvent	BeginBatchEdit

1647345961561	PolyGesture	InputEvent	BeginBatchEdit

1647345963409	PolyGesture	InputEvent	SelectionChanged 0 0

1647345963410	PolyGesture	InputEvent	TextChanged '' 0 0 0
