1644484706598	PolyGesture	ExperimentStarted	Grazia
1644484831363	PolyGesture	InputEvent	TouchEvent (cursorPosition=106): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=201.0, y[0]=347.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60519562, downTime=60519520, deviceId=6, source=0x1002, displayId=0 }
1644484831374	PolyGesture	InputEvent	SelectionChanged 141 141

1644484831408	PolyGesture	InputEvent	BeginBatchEdit

1644484831418	PolyGesture	InputEvent	BeginBatchEdit

1644484831622	PolyGesture	InputEvent	BeginBatchEdit

1644484831624	PolyGesture	InputEvent	BeginBatchEdit

1644484831650	PolyGesture	InputEvent	BeginBatchEdit

1644484831924	PolyGesture	InputEvent	BeginBatchEdit

1644484831937	PolyGesture	InputEvent	SelectionChanged 0 0

1644484831939	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Policeman
(2)Boyfriend
(3)In' 0 153 153

1644484831943	PolyGesture	InputEvent	SelectionChanged 147 147

1644484831944	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Policeman
(2)Boyfriend
(3)In' 141 0 6

1644484831946	PolyGesture	InputEvent	SelectionChanged 147 147

1644484831966	PolyGesture	InputEvent	BeginBatchEdit

1644484831969	PolyGesture	InputEvent	BeginBatchEdit

1644484831969	PolyGesture	InputEvent	BeginBatchEdit

1644484831970	PolyGesture	InputEvent	BeginBatchEdit

1644484831996	PolyGesture	InputEvent	BeginBatchEdit

1644484831996	PolyGesture	InputEvent	BeginBatchEdit

1644484831997	PolyGesture	InputEvent	BeginBatchEdit

1644484831997	PolyGesture	InputEvent	BeginBatchEdit

1644484832023	PolyGesture	InputEvent	BeginBatchEdit

1644484832024	PolyGesture	InputEvent	BeginBatchEdit

1644484832026	PolyGesture	InputEvent	BeginBatchEdit

1644484832028	PolyGesture	InputEvent	BeginBatchEdit

1644484832030	PolyGesture	InputEvent	BeginBatchEdit

1644484832030	PolyGesture	InputEvent	BeginBatchEdit

1644484832032	PolyGesture	InputEvent	BeginBatchEdit

1644484832032	PolyGesture	InputEvent	BeginBatchEdit

1644484832055	PolyGesture	InputEvent	BeginBatchEdit

1644484832056	PolyGesture	InputEvent	BeginBatchEdit

1644484832090	PolyGesture	InputEvent	BeginBatchEdit

1644484832091	PolyGesture	InputEvent	BeginBatchEdit

1644484832259	PolyGesture	InputEvent	BeginBatchEdit

1644484832260	PolyGesture	InputEvent	BeginBatchEdit

1644484832476	PolyGesture	InputEvent	TouchEvent (cursorPosition=147): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=517.0, y[0]=230.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60520665, downTime=60520665, deviceId=6, source=0x1002, displayId=0 }
1644484832514	PolyGesture	InputEvent	TouchEvent (cursorPosition=147): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=517.0, y[0]=230.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60520712, downTime=60520665, deviceId=6, source=0x1002, displayId=0 }
1644484832525	PolyGesture	InputEvent	SelectionChanged 121 121

1644484832552	PolyGesture	InputEvent	BeginBatchEdit

1644484832585	PolyGesture	InputEvent	BeginBatchEdit

1644484832780	PolyGesture	InputEvent	BeginBatchEdit

1644484832781	PolyGesture	InputEvent	BeginBatchEdit

1644484832807	PolyGesture	InputEvent	BeginBatchEdit

1644484833096	PolyGesture	InputEvent	TouchEvent (cursorPosition=121): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=487.0, y[0]=216.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60521286, downTime=60521286, deviceId=6, source=0x1002, displayId=0 }
1644484833114	PolyGesture	InputEvent	TouchEvent (cursorPosition=121): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=487.0, y[0]=216.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60521312, downTime=60521286, deviceId=6, source=0x1002, displayId=0 }
1644484833135	PolyGesture	InputEvent	SelectionChanged 117 117

1644484833158	PolyGesture	InputEvent	BeginBatchEdit

1644484833184	PolyGesture	InputEvent	BeginBatchEdit

1644484833392	PolyGesture	InputEvent	BeginBatchEdit

1644484833394	PolyGesture	InputEvent	BeginBatchEdit

1644484833419	PolyGesture	InputEvent	BeginBatchEdit

1644484834220	PolyGesture	InputEvent	SelectionChanged 117 118

1644484834234	PolyGesture	InputEvent	BeginBatchEdit

1644484834237	PolyGesture	InputEvent	BeginBatchEdit

1644484834427	PolyGesture	InputEvent	SelectionChanged 117 119

1644484834442	PolyGesture	InputEvent	BeginBatchEdit

1644484834444	PolyGesture	InputEvent	BeginBatchEdit

1644484834647	PolyGesture	InputEvent	BeginBatchEdit

1644484834648	PolyGesture	InputEvent	BeginBatchEdit

1644484834664	PolyGesture	InputEvent	BeginBatchEdit

1644484834971	PolyGesture	InputEvent	SelectionChanged 117 120

1644484834990	PolyGesture	InputEvent	BeginBatchEdit

1644484834994	PolyGesture	InputEvent	BeginBatchEdit

1644484835196	PolyGesture	InputEvent	BeginBatchEdit

1644484835908	PolyGesture	InputEvent	TouchEvent (cursorPosition=117): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=210.0, y[0]=402.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60524096, downTime=60524096, deviceId=6, source=0x1002, displayId=0 }
1644484835960	PolyGesture	InputEvent	TouchEvent (cursorPosition=117): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=210.0, y[0]=402.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60524159, downTime=60524096, deviceId=6, source=0x1002, displayId=0 }
1644484835972	PolyGesture	InputEvent	SelectionChanged 153 153

1644484835999	PolyGesture	InputEvent	BeginBatchEdit

1644484836029	PolyGesture	InputEvent	BeginBatchEdit

1644484836229	PolyGesture	InputEvent	BeginBatchEdit

1644484836230	PolyGesture	InputEvent	BeginBatchEdit

1644484836255	PolyGesture	InputEvent	BeginBatchEdit

1644484836486	PolyGesture	InputEvent	BeginBatchEdit

1644484836498	PolyGesture	InputEvent	SelectionChanged 0 0

1644484836501	PolyGesture	TaskCompleted	Duplica parola (Copia - incolla) in 18"030 seconds (at 60524699, effective time: 17"094)

***************************************


1644484836509	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Policeman
(2)Boyfriend
(3)Input' 0 156 156

1644484836511	PolyGesture	InputEvent	SelectionChanged 156 156

1644484836512	PolyGesture	InputEvent	TextChanged 'Duplica le parole(copia la parola affianco a quella gia presente, non aggiungere lo spazio):

(1) man (2) friend (3) put

(1)Policeman
(2)Boyfriend
(3)Input' 153 0 3

1644484836514	PolyGesture	InputEvent	SelectionChanged 156 156

1644484836571	PolyGesture	InputEvent	BeginBatchEdit

1644484836574	PolyGesture	InputEvent	BeginBatchEdit

1644484836577	PolyGesture	InputEvent	BeginBatchEdit

1644484836579	PolyGesture	InputEvent	BeginBatchEdit

1644484836579	PolyGesture	InputEvent	BeginBatchEdit

1644484836596	PolyGesture	InputEvent	BeginBatchEdit

1644484836597	PolyGesture	InputEvent	BeginBatchEdit

1644484836598	PolyGesture	InputEvent	BeginBatchEdit

1644484836632	PolyGesture	InputEvent	BeginBatchEdit

1644484836633	PolyGesture	InputEvent	BeginBatchEdit

1644484836634	PolyGesture	InputEvent	BeginBatchEdit

1644484836637	PolyGesture	InputEvent	BeginBatchEdit

1644484836639	PolyGesture	InputEvent	BeginBatchEdit

1644484836640	PolyGesture	InputEvent	BeginBatchEdit

1644484836641	PolyGesture	InputEvent	BeginBatchEdit

1644484836642	PolyGesture	InputEvent	BeginBatchEdit

1644484836666	PolyGesture	InputEvent	BeginBatchEdit

1644484836667	PolyGesture	InputEvent	BeginBatchEdit

1644484836669	PolyGesture	InputEvent	BeginBatchEdit

1644484836695	PolyGesture	InputEvent	BeginBatchEdit

1644484836871	PolyGesture	InputEvent	BeginBatchEdit

1644484836872	PolyGesture	InputEvent	BeginBatchEdit

1644484837144	PolyGesture	InputEvent	BeginBatchEdit

1644484837159	PolyGesture	InputEvent	BeginBatchEdit

1644484837569	PolyGesture	InputEvent	KeyDown 4 KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_BACK, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=60525764, downTime=60525764, deviceId=-1, source=0x101, displayId=0 }

1644484837573	PolyGesture	InputEvent	BeginBatchEdit

1644484837635	PolyGesture	InputEvent	WindowFocusChanged false

1644484837650	PolyGesture	InputEvent	BeginBatchEdit

1644484837650	PolyGesture	InputEvent	BeginBatchEdit

1644484839257	PolyGesture	InputEvent	SelectionChanged 0 0

1644484839258	PolyGesture	InputEvent	TextChanged '' 0 0 0

1644484839342	PolyGesture	InputEvent	SelectionChanged 0 0

1644484839342	PolyGesture	InputEvent	SelectionChanged 0 0

1644484839343	PolyGesture	TaskStarted	Duplica frase

1644484839343	PolyGesture	InputEvent	TextChanged 'Copia la frase tra le XXX (XXX non comprese) in fondo al testo:

XXXIt was a lovely nightXXX, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.
' 0 585 585

1644484839347	PolyGesture	InputEvent	TextChanged 'Copia la frase tra le XXX (XXX non comprese) in fondo al testo:

XXXIt was a lovely nightXXX, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.
' 0 0 585

1644484839350	PolyGesture	InputEvent	SelectionChanged 585 585

1644484839366	PolyGesture	InputEvent	FocusChanged true 130 null

1644484839387	PolyGesture	InputEvent	WindowFocusChanged true

1644484840435	PolyGesture	InputEvent	TouchEvent (cursorPosition=585): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=166.0, y[0]=164.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60528633, downTime=60528633, deviceId=6, source=0x1002, displayId=0 }
1644484840477	PolyGesture	InputEvent	TouchEvent (cursorPosition=585): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=166.0, y[0]=164.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60528675, downTime=60528633, deviceId=6, source=0x1002, displayId=0 }
1644484840487	PolyGesture	InputEvent	SelectionChanged 64 64

1644484840515	PolyGesture	InputEvent	BeginBatchEdit

1644484840516	PolyGesture	InputEvent	BeginBatchEdit

1644484840525	PolyGesture	InputEvent	BeginBatchEdit

1644484840533	PolyGesture	InputEvent	BeginBatchEdit

1644484840739	PolyGesture	InputEvent	BeginBatchEdit

1644484841273	PolyGesture	InputEvent	SelectionChanged 65 65

1644484841286	PolyGesture	InputEvent	BeginBatchEdit

1644484841298	PolyGesture	InputEvent	BeginBatchEdit

1644484841499	PolyGesture	InputEvent	BeginBatchEdit

1644484841505	PolyGesture	InputEvent	BeginBatchEdit

1644484841528	PolyGesture	InputEvent	BeginBatchEdit

1644484841859	PolyGesture	InputEvent	TouchEvent (cursorPosition=65): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=153.0, y[0]=205.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60530056, downTime=60530056, deviceId=6, source=0x1002, displayId=0 }
1644484841914	PolyGesture	InputEvent	TouchEvent (cursorPosition=65): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=153.0, y[0]=205.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60530112, downTime=60530056, deviceId=6, source=0x1002, displayId=0 }
1644484841932	PolyGesture	InputEvent	SelectionChanged 69 69

1644484841959	PolyGesture	InputEvent	BeginBatchEdit

1644484841984	PolyGesture	InputEvent	BeginBatchEdit

1644484842187	PolyGesture	InputEvent	BeginBatchEdit

1644484842189	PolyGesture	InputEvent	BeginBatchEdit

1644484842549	PolyGesture	InputEvent	SelectionChanged 68 68

1644484842570	PolyGesture	InputEvent	BeginBatchEdit

1644484842590	PolyGesture	InputEvent	BeginBatchEdit

1644484842791	PolyGesture	InputEvent	BeginBatchEdit

1644484842794	PolyGesture	InputEvent	BeginBatchEdit

1644484843542	PolyGesture	InputEvent	TouchEvent (cursorPosition=68): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=540.0, y[0]=212.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60531731, downTime=60531731, deviceId=6, source=0x1002, displayId=0 }
1644484843574	PolyGesture	InputEvent	TouchEvent (cursorPosition=68): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=540.0, y[0]=212.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60531772, downTime=60531731, deviceId=6, source=0x1002, displayId=0 }
1644484843592	PolyGesture	InputEvent	SelectionChanged 89 89

1644484843593	PolyGesture	InputEvent	SelectionChanged 68 89

1644484843611	PolyGesture	InputEvent	BeginBatchEdit

1644484843614	PolyGesture	InputEvent	BeginBatchEdit

1644484843614	PolyGesture	InputEvent	BeginBatchEdit

1644484843616	PolyGesture	InputEvent	BeginBatchEdit

1644484843817	PolyGesture	InputEvent	BeginBatchEdit

1644484843818	PolyGesture	InputEvent	BeginBatchEdit

1644484843841	PolyGesture	InputEvent	BeginBatchEdit

1644484845652	PolyGesture	InputEvent	TouchEvent (cursorPosition=68): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=113.0, y[0]=853.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60533850, downTime=60533850, deviceId=6, source=0x1002, displayId=0 }
1644484845700	PolyGesture	InputEvent	TouchEvent (cursorPosition=68): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=113.0, y[0]=853.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x40000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=60533899, downTime=60533850, deviceId=6, source=0x1002, displayId=0 }
1644484845711	PolyGesture	InputEvent	SelectionChanged 585 585

1644484845730	PolyGesture	InputEvent	BeginBatchEdit

1644484845758	PolyGesture	InputEvent	BeginBatchEdit

1644484845960	PolyGesture	InputEvent	BeginBatchEdit

1644484846355	PolyGesture	InputEvent	BeginBatchEdit

1644484846366	PolyGesture	InputEvent	SelectionChanged 0 0

1644484846370	PolyGesture	TaskCompleted	Duplica frase in 7"027 seconds (at 60534569, effective time: 5"936)

***************************************


1644484846379	PolyGesture	InputEvent	TextChanged 'Copia la frase tra le XXX (XXX non comprese) in fondo al testo:

XXXIt was a lovely nightXXX, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.
It was a lovely night' 0 606 606

1644484846385	PolyGesture	InputEvent	SelectionChanged 606 606

1644484846386	PolyGesture	InputEvent	TextChanged 'Copia la frase tra le XXX (XXX non comprese) in fondo al testo:

XXXIt was a lovely nightXXX, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him. He heard one of them whisper to the other, That is Dorian Gray. He remembered how pleased he used to be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.
It was a lovely night' 585 0 21

1644484846390	PolyGesture	InputEvent	SelectionChanged 606 606

1644484846428	PolyGesture	InputEvent	BeginBatchEdit

1644484846430	PolyGesture	InputEvent	BeginBatchEdit

1644484846431	PolyGesture	InputEvent	BeginBatchEdit

1644484846431	PolyGesture	InputEvent	BeginBatchEdit

1644484846448	PolyGesture	InputEvent	BeginBatchEdit

1644484846448	PolyGesture	InputEvent	BeginBatchEdit

1644484846449	PolyGesture	InputEvent	BeginBatchEdit

1644484846450	PolyGesture	InputEvent	BeginBatchEdit

1644484846459	PolyGesture	InputEvent	BeginBatchEdit

1644484846460	PolyGesture	InputEvent	BeginBatchEdit

1644484846463	PolyGesture	InputEvent	BeginBatchEdit

1644484846464	PolyGesture	InputEvent	BeginBatchEdit

1644484846465	PolyGesture	InputEvent	BeginBatchEdit

1644484846466	PolyGesture	InputEvent	BeginBatchEdit

1644484846467	PolyGesture	InputEvent	BeginBatchEdit

1644484846467	PolyGesture	InputEvent	BeginBatchEdit

1644484846483	PolyGesture	InputEvent	BeginBatchEdit

1644484846484	PolyGesture	InputEvent	BeginBatchEdit

1644484846485	PolyGesture	InputEvent	BeginBatchEdit

1644484846503	PolyGesture	InputEvent	BeginBatchEdit

1644484846686	PolyGesture	InputEvent	BeginBatchEdit
